#id: 3
#name: S.cerevisiae - Whole organism (Integrated)
#score: 23.39
#weight: 
#description: integrated dataset: weighted average of all S.cerevisiae WHOLE_ORGANISM datasets<br/><b>Interaction consistency score</b>: 23.39&nbsp<b>Coverage</b>: 96
#organ: WHOLE_ORGANISM
#integrated : true
#coverage: 96
#publication_year: 2015
#filename: 4932-WHOLE_ORGANISM-integrated.txt
#
internal_id	string_external_id	abundance
628875	4932.YAL067C	1.33
631950	4932.YIL132C	6.03
631965	4932.YIL145C	80.3
630614	4932.YER087C-A	1.78
630327	4932.YDR464C-A	3.48
633083	4932.YLR194C	11.4
632465	4932.YKL015W	8.76
633128	4932.YLR236C	2.7
632371	4932.YJR089W	2.43
635052	4932.YPL110C	131
632255	4932.YJL201W	29.4
633018	4932.YLR146W-A	0.068
632493	4932.YKL040C	175
629491	4932.YCR038W-A	17.5
633141	4932.YLR249W	11435
631049	4932.YGL158W	1.48
634412	4932.YOL073C	1.15
635150	4932.YPL203W	28.1
634311	4932.YNR055C	8.31
631582	4932.YHR035W	3.9
631774	4932.YHR200W	172
630022	4932.YDR184C	10.2
629967	4932.YDR133C	1.13
633512	4932.YML115C	51.8
634129	4932.YNL221C	14.4
634394	4932.YOL055C	4.22
631842	4932.YIL032C	1.14
634011	4932.YNL108C	51.6
630881	4932.YFR053C	490
631521	4932.YHL035C	3.71
633237	4932.YLR336C	37.9
630821	4932.YFR002W	201
631254	4932.YGR089W	12.8
631181	4932.YGR023W	1.66
630962	4932.YGL072C	1.47
631152	4932.YGL258W	1.37
631662	4932.YHR100C	1.6
629105	4932.YBR057C	33.9
635221	4932.YPL269W	6.4
630735	4932.YER186C	1.24
630709	4932.YER164W	43.3
630666	4932.YER131W	5036
629435	4932.YCL058C	1.58
628972	4932.YBL051C	52.6
631003	4932.YGL113W	3.63
631167	4932.YGR009C	5.65
629382	4932.YCL005W	3.69
630995	4932.YGL105W	1142
630437	4932.YEL019C	27.6
635440	4932.YPR186C	14.2
631371	4932.YGR194C	41.7
630349	4932.YDR486C	29.1
628968	4932.YBL047C	144
634204	4932.YNL293W	8.05
632821	4932.YLL023C	39.4
633570	4932.YMR032W	11.6
633747	4932.YMR193C-A	1.17
629696	4932.YDL129W	6.3
635041	4932.YPL099C	5.18
630914	4932.YGL026C	873
630040	4932.YDR201W	7.09
630098	4932.YDR254W	8.21
631442	4932.YGR263C	2.37
633943	4932.YNL045W	95.3
633906	4932.YNL010W	419
632276	4932.YJL222W	4.86
631392	4932.YGR214W	1151
635238	4932.YPR002W	50.9
629533	4932.YCR083W	26.2
634221	4932.YNL310C	28.4
629881	4932.YDR052C	4.19
635427	4932.YPR173C	104
631428	4932.YGR249W	1.3
632075	4932.YJL031C	3.75
629583	4932.YDL021W	24.5
633014	4932.YLR143W	57.5
630499	4932.YEL073C	5.14
633452	4932.YML060W	35.6
629908	4932.YDR079C-A	3.79
633423	4932.YML035C	116
630754	4932.YFL010W-A	1.1
632982	4932.YLR112W	1.63
630774	4932.YFL025C	0.945
632459	4932.YKL009W	619
630803	4932.YFL052W	1.42
634218	4932.YNL307C	75.2
629924	4932.YDR094W	1.13
632174	4932.YJL126W	2.45
632212	4932.YJL159W	128
632602	4932.YKL141W	11.9
634985	4932.YPL044C	1.19
634973	4932.YPL033C	1.22
633218	4932.YLR317W	1.25
629429	4932.YCL052C	46.8
634256	4932.YNR003C	13.9
630235	4932.YDR376W	21.9
632659	4932.YKL194C	18.4
630845	4932.YFR023W	3.18
634030	4932.YNL127W	13.2
635127	4932.YPL182C	2.29
633175	4932.YLR280C	1.5
632323	4932.YJR040W	2.98
635359	4932.YPR119W	17.3
632298	4932.YJR015W	12.2
631601	4932.YHR051W	408
632717	4932.YKR029C	13.1
632489	4932.YKL036C	1.46
632152	4932.YJL104W	126
635247	4932.YPR010C-A	2.86
633596	4932.YMR056C	4.13
629746	4932.YDL174C	149
633750	4932.YMR194C-B	1.71
633749	4932.YMR194C-A	1.34
629669	4932.YDL103C	165
633849	4932.YMR287C	12.5
629287	4932.YBR220C	2.56
635074	4932.YPL131W	1115
631932	4932.YIL115C	143
634444	4932.YOL101C	2.09
632136	4932.YJL088W	190
631725	4932.YHR158C	38.7
632486	4932.YKL033W-A	679
631325	4932.YGR155W	1271
633864	4932.YMR300C	274
630876	4932.YFR049W	168
628946	4932.YBL028C	85.8
629794	4932.YDL221W	2.71
632545	4932.YKL089W	6.31
634520	4932.YOR006C	39.6
633172	4932.YLR277C	157
632444	4932.YJR157W	1.12
631251	4932.YGR086C	1189
634436	4932.YOL094C	65.5
628797	4932.YAL002W	8.44
631560	4932.YHR018C	316
630270	4932.YDR408C	133
630148	4932.YDR300C	160
631768	4932.YHR195W	24.5
632724	4932.YKR035W-A	106
634046	4932.YNL141W	490
632780	4932.YKR090W	21.4
633777	4932.YMR220W	64.6
634843	4932.YOR308C	3.93
633201	4932.YLR302C	1.07
630387	4932.YDR523C	2.19
635167	4932.YPL220W	3044
634800	4932.YOR268C	1.33
631175	4932.YGR017W	51.4
629856	4932.YDR031W	7.69
634339	4932.YOL005C	90.6
634745	4932.YOR213C	17.0
630473	4932.YEL050C	23.4
633981	4932.YNL081C	9.27
631117	4932.YGL224C	5.0
634176	4932.YNL268W	60.5
630403	4932.YDR535C	1.32
634588	4932.YOR068C	1.17
631203	4932.YGR039W	0.991
630680	4932.YER141W	52.3
632676	4932.YKL213C	134
634118	4932.YNL210W	1.12
629440	4932.YCL064C	393
633416	4932.YML029W	21.1
629795	4932.YDL222C	8.35
629503	4932.YCR048W	2.57
629485	4932.YCR033W	6.58
629936	4932.YDR104C	1.23
630065	4932.YDR222W	13.4
628960	4932.YBL039W-B	0.06
632911	4932.YLR042C	49.1
632042	4932.YIR039C	0.016
632748	4932.YKR059W	1302
634110	4932.YNL202W	4.29
632239	4932.YJL186W	136
630534	4932.YER023W	1288
630260	4932.YDR399W	482
633403	4932.YML016C	29.0
634931	4932.YOR388C	2.6
633004	4932.YLR133W	66.4
629579	4932.YDL017W	25.8
632428	4932.YJR142W	19.9
634768	4932.YOR235W	1.13
631158	4932.YGL263W	1.44
631462	4932.YGR282C	486
632050	4932.YJL005W	17.4
632094	4932.YJL050W	157
630005	4932.YDR170W-A	66.7
630092	4932.YDR248C	21.3
629775	4932.YDL202W	77.1
633476	4932.YML083C	1.53
633105	4932.YLR216C	581
633553	4932.YMR017W	1.42
632721	4932.YKR033C	0.896
630622	4932.YER090W	216
633046	4932.YLR159W	0.228
629462	4932.YCR015C	8.35
629992	4932.YDR159W	6.94
631076	4932.YGL185C	14.1
633698	4932.YMR151W	1.11
634693	4932.YOR165W	81.8
635394	4932.YPR150W	1.33
628800	4932.YAL005C	4919
635344	4932.YPR105C	23.5
634242	4932.YNL331C	1.28
635024	4932.YPL083C	6.8
630211	4932.YDR357C	7.4
632157	4932.YJL109C	349
632304	4932.YJR021C	1.3
633275	4932.YLR369W	63.8
635103	4932.YPL158C	3.08
631346	4932.YGR170W	1.74
634493	4932.YOL148C	38.7
635322	4932.YPR082C	1.11
632413	4932.YJR129C	14.9
630129	4932.YDR281C	0.999
631096	4932.YGL203C	113
629832	4932.YDR008C	1.41
629185	4932.YBR127C	1820
634567	4932.YOR047C	3.48
630896	4932.YGL009C	2105
634072	4932.YNL164C	3.2
630225	4932.YDR368W	436
633863	4932.YMR299C	13.0
633126	4932.YLR234W	300
632220	4932.YJL167W	311
629209	4932.YBR149W	315
629918	4932.YDR088C	18.5
629469	4932.YCR020C-A	22.5
632495	4932.YKL042W	7.86
633964	4932.YNL066W	214
635054	4932.YPL112C	30.3
632463	4932.YKL013C	101
633045	4932.YLR159C-A	0.07
631584	4932.YHR037W	230
634365	4932.YOL028C	17.0
634313	4932.YNR057C	1.61
630024	4932.YDR186C	6.1
633515	4932.YML117W	38.2
631780	4932.YHR206W	25.2
634467	4932.YOL122C	1.44
634131	4932.YNL223W	30.0
634392	4932.YOL053W	4.53
630883	4932.YFR055W	23.0
631186	4932.YGR027W-A	16.4
631187	4932.YGR027W-B	6.16
633235	4932.YLR334C	1.32
632386	4932.YJR103W	73.1
633245	4932.YLR343W	0.934
634539	4932.YOR021C	51.8
630668	4932.YER133W	569
633989	4932.YNL089C	1.23
630707	4932.YER162C	19.3
629763	4932.YDL190C	60.7
631664	4932.YHR102W	18.0
629097	4932.YBR051W	1.56
633802	4932.YMR243C	108
631001	4932.YGL111W	64.7
633873	4932.YMR307C-A	0.095
631704	4932.YHR139C	2.19
634655	4932.YOR132W	86.2
635442	4932.YPR188C	17.2
634194	4932.YNL284C-A	6.5
634195	4932.YNL284C-B	2.57
634915	4932.YOR374W	683
632823	4932.YLL025W	1.59
630997	4932.YGL107C	70.3
633176	4932.YLR281C	3.37
630295	4932.YDR433W	1.22
628984	4932.YBL062W	1.3
628970	4932.YBL049W	1.33
628816	4932.YAL019W-A	0.689
633327	4932.YLR416C	1.56
630912	4932.YGL024W	0.073
632698	4932.YKR010C	6.22
633572	4932.YMR034C	1.5
632954	4932.YLR085C	8.88
634707	4932.YOR179C	19.2
629531	4932.YCR081W	16.7
630285	4932.YDR423C	7.5
635240	4932.YPR004C	160
631440	4932.YGR261C	70.5
631357	4932.YGR180C	1538
632062	4932.YJL019W	51.5
633659	4932.YMR116C	6407
633945	4932.YNL047C	23.2
630100	4932.YDR256C	16.1
634213	4932.YNL302C	849
630918	4932.YGL030W	1414
632077	4932.YJL033W	101
634710	4932.YOR182C	495
629879	4932.YDR050C	3408
631225	4932.YGR061C	728
634678	4932.YOR153W	520
635189	4932.YPL241C	30.2
633016	4932.YLR145W	6.96
635298	4932.YPR059C	1.76
635260	4932.YPR022C	4.28
632980	4932.YLR110C	2331
629586	4932.YDL023C	1.07
630497	4932.YEL071W	667
633454	4932.YML062C	79.9
630801	4932.YFL050C	20.9
629159	4932.YBR106W	787
629019	4932.YBL093C	55.0
633297	4932.YLR390W-A	1713
634179	4932.YNL271C	14.3
633978	4932.YNL078W	6.95
632172	4932.YJL124C	86.6
635371	4932.YPR131C	13.0
632604	4932.YKL143W	32.6
634971	4932.YPL031C	71.5
631614	4932.YHR061C	12.8
630315	4932.YDR453C	57.9
634028	4932.YNL125C	4.65
631820	4932.YIL014W	20.4
634253	4932.YNR001C	150
634086	4932.YNL178W	2400
632482	4932.YKL030W	1.12
630000	4932.YDR167W	41.6
632300	4932.YJR017C	84.7
635125	4932.YPL180W	7.38
631610	4932.YHR057C	6.3
632154	4932.YJL106W	1.38
632853	4932.YLL055W	2.4
629027	4932.YBL100W-A	2.92
629667	4932.YDL101C	53.4
629028	4932.YBL100W-B	1.95
633847	4932.YMR285C	45.5
629295	4932.YBR226C	1.3
632815	4932.YLL018C-A	67.8
631935	4932.YIL117C	4.38
628859	4932.YAL055W	4.76
635081	4932.YPL137C	26.8
634446	4932.YOL103W	7.38
631723	4932.YHR156C	8.9
631327	4932.YGR157W	68.2
631059	4932.YGL168W	1.32
629229	4932.YBR168W	2.29
633872	4932.YMR306W	1.25
633610	4932.YMR070W	39.3
631729	4932.YHR162W	52.0
633170	4932.YLR275W	23.2
634518	4932.YOR004W	144
634250	4932.YNL339C	1.33
629800	4932.YDL227C	2.31
630983	4932.YGL093W	5.21
633225	4932.YLR324W	49.3
634048	4932.YNL143C	20.8
632678	4932.YKL215C	61.2
629418	4932.YCL042W	0.165
635020	4932.YPL079W	4531
629360	4932.YBR288C	39.8
632782	4932.YKR092C	172
633779	4932.YMR222C	22.3
635227	4932.YPL277C	1.15
634743	4932.YOR211C	23.9
631169	4932.YGR011W	0.175
629858	4932.YDR033W	1775
631120	4932.YGL226W	12.1
634861	4932.YOR324C	3.41
628892	4932.YAR020C	1.39
634894	4932.YOR353C	22.4
631509	4932.YHL025W	29.4
630405	4932.YDR537C	1.33
631199	4932.YGR037C	352
630682	4932.YER143W	67.8
634628	4932.YOR106W	5.05
631464	4932.YGR284C	57.6
630695	4932.YER152W-A	0.451
629483	4932.YCR031C	841
635308	4932.YPR069C	217
632803	4932.YLL006W	22.2
634770	4932.YOR237W	15.3
631861	4932.YIL049W	1.46
633727	4932.YMR175W	22.2
628774	4932.Q0060	0.394
633353	4932.YLR440C	30.6
633339	4932.YLR428C	1.37
628775	4932.Q0065	0.345
632913	4932.YLR044C	8823
629114	4932.YBR065C	38.1
632968	4932.YLR099C	1.74
634674	4932.YOR149C	1.34
634831	4932.YOR298C-A	899
634341	4932.YOL007C	8.01
630291	4932.YDR429C	41.8
633396	4932.YML010W	110
630596	4932.YER074W	509
630531	4932.YER021W	172
633765	4932.YMR208W	103
630476	4932.YEL052W	48.3
632233	4932.YJL180C	69.2
634108	4932.YNL200C	17.8
630664	4932.YER129W	8.94
632931	4932.YLR062C	1.35
632772	4932.YKR082W	59.7
634545	4932.YOR027W	1200
632887	4932.YLR019W	1.42
632052	4932.YJL007C	1.45
635022	4932.YPL081W	1420
630204	4932.YDR351W	1.59
628921	4932.YBL005W-B	3.45
631512	4932.YHL028W	2.23
629609	4932.YDL045W-A	4.94
633099	4932.YLR210W	2.0
629777	4932.YDL204W	38.9
633060	4932.YLR171W	1.52
632719	4932.YKR031C	9.08
630654	4932.YER119C-A	1.24
633474	4932.YML081W	8.41
631752	4932.YHR181W	21.6
630630	4932.YER096W	2.29
633673	4932.YMR128W	56.3
632073	4932.YJL029C	12.4
631021	4932.YGL130W	15.8
633705	4932.YMR157C	39.2
629383	4932.YCL005W-A	0.215
629464	4932.YCR017C	13.7
628997	4932.YBL072C	816
631078	4932.YGL187C	212
632364	4932.YJR082C	7.09
633587	4932.YMR048W	15.3
634695	4932.YOR167C	1059
635346	4932.YPR107C	41.0
635017	4932.YPL076W	5.42
631353	4932.YGR176W	1.62
632461	4932.YKL011C	2.23
632497	4932.YKL044W	1.28
628855	4932.YAL049C	80.0
634535	4932.YOR018W	12.5
631094	4932.YGL201C	143
635324	4932.YPR084W	1.46
629176	4932.YBR121C	1537
629715	4932.YDL146W	7.52
633602	4932.YMR062C	150
633551	4932.YMR015C	346
631498	4932.YHL015W-A	0.437
630175	4932.YDR322W	108
631157	4932.YGL262W	1.37
628868	4932.YAL063C	0.124
633709	4932.YMR159C	7.58
635056	4932.YPL114W	1.27
629207	4932.YBR147W	1.57
633962	4932.YNL064C	2117
633928	4932.YNL031C	2132
631955	4932.YIL136W	212
632218	4932.YJL165C	5.79
634541	4932.YOR023C	3.92
634620	4932.YOR098C	93.8
631824	4932.YIL018W	428
631586	4932.YHR039C	225
629346	4932.YBR274W	23.5
633517	4932.YML119W	2.32
628930	4932.YBL012C	1.55
631778	4932.YHR204W	6.52
634133	4932.YNL225C	18.6
634855	4932.YOR318C	1.22
634315	4932.YNR059W	1.31
630016	4932.YDR180W	30.1
634465	4932.YOL120C	2433
631846	4932.YIL036W	28.1
634389	4932.YOL051W	19.4
630885	4932.YFR057W	1.42
634565	4932.YOR045W	10.0
630339	4932.YDR476C	43.2
631447	4932.YGR268C	6.63
635129	4932.YPL183W-A	23.0
631980	4932.YIL158W	4.51
632384	4932.YJR101W	38.5
632786	4932.YKR095W-A	8.66
633805	4932.YMR245W	1.37
632417	4932.YJR133W	12.7
629854	4932.YDR029W	1.18
631222	4932.YGR058W	16.9
629099	4932.YBR053C	87.8
629765	4932.YDL192W	472
632897	4932.YLR029C	1414
629132	4932.YBR082C	1995
630705	4932.YER160C	4.37
630671	4932.YER135C	1.43
631666	4932.YHR104W	253
629564	4932.YDL003W	20.8
630218	4932.YDR363W-A	110
629642	4932.YDL078C	223
634790	4932.YOR258W	5.54
630297	4932.YDR435C	7.78
634917	4932.YOR376W	1.14
631912	4932.YIL098C	13.2
632825	4932.YLL027W	22.4
634859	4932.YOR322C	9.81
629377	4932.YCL001W	38.6
630999	4932.YGL109W	0.003
628883	4932.YAR007C	103
633456	4932.YML064C	13.4
633325	4932.YLR414C	47.4
629910	4932.YDR080W	14.6
633419	4932.YML031W	61.9
632700	4932.YKR012C	1.27
629137	4932.YBR085W	23.2
633574	4932.YMR036C	2.38
633622	4932.YMR081C	1.75
631396	4932.YGR218W	194
635235	4932.YPL283W-B	0.007
631446	4932.YGR267C	51.2
629692	4932.YDL125C	146
635242	4932.YPR006C	41.2
633657	4932.YMR114C	2.62
630910	4932.YGL022W	58.1
632205	4932.YJL153C	87.9
630293	4932.YDR431W	1.2
633771	4932.YMR214W	84.5
629129	4932.YBR079C	1156
630363	4932.YDR500C	452
630920	4932.YGL032C	10.6
635258	4932.YPR020W	155
630505	4932.YEL077C	1.33
631424	4932.YGR245C	52.9
632507	4932.YKL053W	1.48
635191	4932.YPL243W	139
630360	4932.YDR497C	85.9
629588	4932.YDL025C	31.3
633019	4932.YLR147C	3.77
630807	4932.YFL056C	1.36
629157	4932.YBR104W	11.7
629016	4932.YBL091C	61.3
630624	4932.YER091C-A	1.12
634989	4932.YPL048W	685
635373	4932.YPR133C	53.3
632117	4932.YJL071W	3.86
634026	4932.YNL123W	81.7
634977	4932.YPL037C	797
632606	4932.YKL145W	151
634634	4932.YOR111W	25.3
630176	4932.YDR323C	9.85
632663	4932.YKL198C	3.15
633938	4932.YNL041C	37.7
630386	4932.YDR522C	2.18
632148	4932.YJL100W	1.72
629998	4932.YDR165W	85.6
629750	4932.YDL178W	165
632578	4932.YKL118W	0.095
631641	4932.YHR080C	1.92
632626	4932.YKL163W	1.66
634955	4932.YPL015C	62.0
629673	4932.YDL107W	18.9
634283	4932.YNR029C	22.1
633604	4932.YMR064W	6.87
634450	4932.YOL105C	8.09
629324	4932.YBR253W	26.5
629293	4932.YBR224W	1.36
631928	4932.YIL111W	29.7
630049	4932.YDR210C-C	13.4
630050	4932.YDR210C-D	4.08
635162	4932.YPL215W	162
631721	4932.YHR154W	19.5
635079	4932.YPL135W	228
631321	4932.YGR151C	4.59
633869	4932.YMR304W	52.6
631205	4932.YGR041W	8.89
635113	4932.YPL168W	2.98
631994	4932.YIL177C	1.28
631727	4932.YHR160C	1.19
631789	4932.YHR213W-A	0.237
633168	4932.YLR273C	1.21
630619	4932.YER088W-B	0.26
632017	4932.YIR020C	1.06
629798	4932.YDL225W	115
629414	4932.YCL038C	1.19
633494	4932.YML099W-A	0.29
632512	4932.YKL058W	40.9
632541	4932.YKL085W	425
634299	4932.YNR043W	351
631501	4932.YHL018W	17.2
634431	4932.YOL089C	5.14
631567	4932.YHR023W	28.1
635403	4932.YPR158C-D	5.18
632680	4932.YKL217W	1.84
632784	4932.YKR094C	638
635402	4932.YPR158C-C	17.0
631171	4932.YGR013W	13.1
633500	4932.YML103C	133
630762	4932.YFL015W-A	0.648
633205	4932.YLR306W	2.98
634979	4932.YPL038W-A	0.109
631113	4932.YGL220W	116
634892	4932.YOR351C	1.33
634865	4932.YOR328W	12.1
633854	4932.YMR291W	129
631511	4932.YHL027W	20.4
631196	4932.YGR035C	1.15
632432	4932.YJR146W	10.0
630407	4932.YDR539W	41.6
633730	4932.YMR177W	57.1
631466	4932.YGR286C	13.7
629489	4932.YCR037C	10.3
634772	4932.YOR239W	209
634672	4932.YOR147W	88.0
628771	4932.Q0045	5.41
632915	4932.YLR046C	1.24
629116	4932.YBR067C	335
629932	4932.YDR100W	56.3
632801	4932.YLL004W	0.755
630565	4932.YER049W	153
630479	4932.YEL054C	1524
633399	4932.YML012W	896
630574	4932.YER056C-A	937
635446	4932.YPR192W	1.03
634749	4932.YOR217W	75.5
628954	4932.YBL035C	102
632857	4932.YLL059C	1.38
632929	4932.YLR060W	555
630599	4932.YER076C	1.32
632235	4932.YJL182C	1.33
629095	4932.YBR049C	123
632770	4932.YKR080W	219
634814	4932.YOR282W	1.24
629900	4932.YDR071C	158
635007	4932.YPL066W	556
633522	4932.YML124C	214
630206	4932.YDR353W	3037
632046	4932.YJL001W	147
631755	4932.YHR183W	2913
629649	4932.YDL085C-A	51.9
629552	4932.YCR099C	1.31
633480	4932.YML087C	1.23
629779	4932.YDL206W	1.55
630628	4932.YER094C	29.6
633062	4932.YLR173W	1.05
632726	4932.YKR037C	6.88
633101	4932.YLR212C	77.4
630635	4932.YER101C	15.3
633703	4932.YMR155W	1.24
629467	4932.YCR019W	1.32
632071	4932.YJL027C	1.45
631023	4932.YGL132W	0.103
631811	4932.YIL007C	10.2
628999	4932.YBL074C	62.8
633820	4932.YMR260C	447
634686	4932.YOR161C	7.75
633470	4932.YML078W	98.4
634656	4932.YOR133W	2320
632015	4932.YIR018W	4.46
635015	4932.YPL074W	12.1
632308	4932.YJR025C	152
634231	4932.YNL320W	4.39
632499	4932.YKL046C	42.1
629205	4932.YBR145W	41.5
630192	4932.YDR339C	13.6
634676	4932.YOR151C	311
631350	4932.YGR174C	16.7
631100	4932.YGL207W	284
633367	4932.YLR454W	17.0
632649	4932.YKL184W	15.2
633271	4932.YLR365W	1.25
635326	4932.YPR086W	108
632409	4932.YJR125C	24.1
633600	4932.YMR060C	17.1
632284	4932.YJR003C	47.4
629713	4932.YDL144C	61.1
632361	4932.YJR078W	9.17
633930	4932.YNL033W	4.62
633960	4932.YNL062C	39.2
633859	4932.YMR295C	370
635058	4932.YPL116W	47.2
633130	4932.YLR238W	0.174
629173	4932.YBR118W	7389
630764	4932.YFL017C	83.6
630110	4932.YDR262W	46.5
631953	4932.YIL134W	1.42
632216	4932.YJL163C	1.37
629914	4932.YDR084C	15.5
634581	4932.YOR061W	111
628934	4932.YBL016W	243
631248	4932.YGR083C	120
634659	4932.YOR136W	592
630018	4932.YDR182W	38.4
634201	4932.YNL290W	58.8
628928	4932.YBL010C	14.0
631043	4932.YGL152C	1.29
629972	4932.YDR139C	18.5
629348	4932.YBR276C	2.22
634418	4932.YOL079W	1.14
628818	4932.YAL021C	44.6
634471	4932.YOL126C	110
634852	4932.YOR316C	31.9
634135	4932.YNL227C	22.7
629179	4932.YBR123C	144
629263	4932.YBR198C	161
634563	4932.YOR043W	32.7
630334	4932.YDR470C	14.1
631844	4932.YIL034C	93.9
631853	4932.YIL043C	144
630247	4932.YDR386W	4.49
633580	4932.YMR042W	1.03
633249	4932.YLR347C	579
632390	4932.YJR107W	1.35
634064	4932.YNL157W	33.1
629285	4932.YBR218C	409
634316	4932.YNR060W	1.3
633518	4932.YML120C	126
631668	4932.YHR106W	50.5
629725	4932.YDL156W	36.5
629130	4932.YBR080C	108
630673	4932.YER137C	2.74
629852	4932.YDR027C	30.3
630959	4932.YGL069C	2.57
635215	4932.YPL263C	62.3
629562	4932.YDL001W	10.4
634347	4932.YOL013C	24.4
635165	4932.YPL218W	59.5
632588	4932.YKL128C	47.5
630448	4932.YEL028W	1.36
631701	4932.YHR137C-A	0.031
631483	4932.YHL004W	155
634911	4932.YOR370C	237
630250	4932.YDR389W	22.7
629591	4932.YDL027C	12.6
630569	4932.YER053C	28.8
634992	4932.YPL051W	21.7
632405	4932.YJR121W	1712
632950	4932.YLR081W	1.45
633458	4932.YML066C	1.12
632702	4932.YKR014C	267
630895	4932.YGL008C	12048
633323	4932.YLR412W	70.4
630508	4932.YER002W	72.7
629694	4932.YDL127W	3.26
631444	4932.YGR265W	1.41
635244	4932.YPR008W	11.9
630908	4932.YGL020C	61.2
633624	4932.YMR083W	530
633655	4932.YMR112C	8.0
634715	4932.YOR186W	1.63
633773	4932.YMR216C	57.9
631858	4932.YIL047C	22.6
630365	4932.YDR502C	732
630922	4932.YGL034C	1.3
631426	4932.YGR247W	18.5
635264	4932.YPR026W	1.27
630416	4932.YEL002C	181
630501	4932.YEL075C	1.14
635193	4932.YPL245W	15.9
630358	4932.YDR495C	21.8
630915	4932.YGL027C	65.3
635409	4932.YPR160C-A	0.424
631772	4932.YHR199C	53.2
629656	4932.YDL090C	35.0
630805	4932.YFL054C	0.167
632178	4932.YJL128C	43.2
629023	4932.YBL097W	9.83
629183	4932.YBR126W-A	1.01
630178	4932.YDR325W	20.3
632119	4932.YJL073W	32.5
634082	4932.YNL174W	1.12
634975	4932.YPL035C	1.09
634636	4932.YOR113W	7.24
635376	4932.YPR135W	39.4
631616	4932.YHR063C	57.7
633140	4932.YLR248W	226
632150	4932.YJL102W	20.7
633941	4932.YNL043C	1.11
634089	4932.YNL181W	137
628990	4932.YBL068W	101
629996	4932.YDR163W	7.15
629671	4932.YDL105W	2.38
629055	4932.YBR011C	1248
631643	4932.YHR082C	24.2
633298	4932.YLR392C	9.16
634957	4932.YPL017C	58.5
635419	4932.YPR168W	42.9
632092	4932.YJL048C	14.5
635353	4932.YPR113W	72.4
632623	4932.YKL161C	3.66
634505	4932.YOL159C-A	3.64
631930	4932.YIL113W	2.65
634452	4932.YOL107W	17.8
631304	4932.YGR135W	247
631112	4932.YGL219C	6.17
628856	4932.YAL051W	3.56
629510	4932.YCR057C	180
632599	4932.YKL138C-A	5.08
635084	4932.YPL140C	22.8
631995	4932.YIL177W-A	0.009
631719	4932.YHR152W	10.3
632609	4932.YKL147C	1.27
633926	4932.YNL029C	5.15
631734	4932.YHR166C	4.08
631946	4932.YIL128W	55.7
630987	4932.YGL097W	298
633114	4932.YLR224W	1.65
632543	4932.YKL087C	2.11
631343	4932.YGR168C	1.14
634793	4932.YOR261C	287
632045	4932.YIR042C	1.32
631902	4932.YIL088C	13.9
631061	4932.YGL170C	1.22
634297	4932.YNR041C	5.75
634367	4932.YOL030W	150
633497	4932.YML101C	28.6
629436	4932.YCL058W-A	0.749
633379	4932.YLR466C-A	0.007
634001	4932.YNL099C	22.4
630948	4932.YGL059W	9.1
632787	4932.YKR096W	4.19
629391	4932.YCL016C	16.5
630870	4932.YFR043C	1.28
631505	4932.YHL021C	127
631812	4932.YIL008W	19.9
634898	4932.YOR357C	8.49
631323	4932.YGR153W	1.42
630865	4932.YFR038W	11.2
628901	4932.YAR035W	7.17
634557	4932.YOR037W	25.1
631115	4932.YGL222C	12.1
631691	4932.YHR129C	16.1
629326	4932.YBR255C-A	2.47
631194	4932.YGR033C	39.8
632430	4932.YJR144W	65.4
635223	4932.YPL271W	135
634926	4932.YOR383C	0.82
633721	4932.YMR171C	10.9
629495	4932.YCR042C	19.5
629487	4932.YCR035C	51.6
634959	4932.YPL019C	156
632917	4932.YLR048W	1479
629934	4932.YDR102C	1.13
633819	4932.YMR259C	90.2
629110	4932.YBR061C	43.4
634670	4932.YOR145C	40.6
629394	4932.YCL019W	2.71
628956	4932.YBL037W	19.7
635444	4932.YPR190C	68.6
634747	4932.YOR215C	110
631066	4932.YGL175C	10.7
634794	4932.YOR262W	96.6
629612	4932.YDL048C	7.82
630481	4932.YEL056W	12.0
634112	4932.YNL204C	1.22
634878	4932.YOR339C	6.07
629093	4932.YBR047W	20.1
634181	4932.YNL273W	11.7
634663	4932.YOR140W	16.5
630592	4932.YER070W	3954
634205	4932.YNL294C	1.25
633641	4932.YMR099C	235
632746	4932.YKR057W	738
634816	4932.YOR284W	13.9
634691	4932.YOR163W	57.1
633582	4932.YMR044W	52.3
629902	4932.YDR073W	11.3
633439	4932.YML050W	1.27
635313	4932.YPR074C	1198
630082	4932.YDR239C	8.29
629644	4932.YDL080C	25.8
633478	4932.YML085C	298
631757	4932.YHR185C	1.47
630085	4932.YDR242W	1.42
633064	4932.YLR175W	462
631627	4932.YHR071C-A	0.123
629877	4932.YDR048C	0.962
632190	4932.YJL138C	639
630637	4932.YER103W	565
632068	4932.YJL025W	6.31
633822	4932.YMR262W	3.02
633026	4932.YLR153C	2324
629001	4932.YBL076C	978
631025	4932.YGL134W	4.44
632999	4932.YLR128W	1.5
632757	4932.YKR068C	37.3
632310	4932.YJR027W	4.93
629203	4932.YBR143C	656
629916	4932.YDR086C	55.0
632011	4932.YIR016W	1.36
635013	4932.YPL072W	6.4
632185	4932.YJL134W	2.87
632214	4932.YJL161W	7.13
630311	4932.YDR449C	119
634714	4932.YOR186C-A	0.271
633273	4932.YLR367W	740
631098	4932.YGL205W	6.17
