start_ss	ss	pos	val
a2/b2	b5	97	0.979
a2/b2	b5	98	0.99
a2/b2	b5	99	0.99
a2/b2	b6	1	0.002
a2/b2	b6	2	0.003
a2/b2	b6	3	0.003
a2/b2	b6	4	0.004
a2/b2	b6	5	0.005
a2/b2	b6	6	0.006
a2/b2	b6	7	0.006
a2/b2	b6	8	0.008
a2/b2	b6	9	0.01
a2/b2	b6	10	0.012
a2/b2	b6	11	0.014
a2/b2	b6	12	0.016
a2/b2	b6	13	0.018
a2/b2	b6	14	0.02
a2/b2	b6	15	0.022
a2/b2	b6	16	0.024
a2/b2	b6	17	0.026
a2/b2	b6	18	0.029
a2/b2	b6	19	0.032
a2/b2	b6	20	0.036
a2/b2	b6	21	0.039
a2/b2	b6	22	0.042
a2/b2	b6	23	0.046
a2/b2	b6	24	0.05
a2/b2	b6	25	0.053
a2/b2	b6	26	0.057
a2/b2	b6	27	0.061
a2/b2	b6	28	0.066
a2/b2	b6	29	0.07
a2/b2	b6	30	0.077
a2/b2	b6	31	0.082
a2/b2	b6	32	0.086
a2/b2	b6	33	0.092
a2/b2	b6	34	0.099
a2/b2	b6	35	0.103
a2/b2	b6	36	0.11
a2/b2	b6	37	0.116
a2/b2	b6	38	0.12
a2/b2	b6	39	0.128
a2/b2	b6	40	0.135
a2/b2	b6	41	0.143
a2/b2	b6	42	0.151
a2/b2	b6	43	0.158
a2/b2	b6	44	0.165
a2/b2	b6	45	0.174
a2/b2	b6	46	0.181
a2/b2	b6	47	0.191
a2/b2	b6	48	0.2
a2/b2	b6	49	0.212
a2/b2	b6	50	0.223
a2/b2	b6	51	0.234
a2/b2	b6	52	0.245
a2/b2	b6	53	0.256
a2/b2	b6	54	0.265
a2/b2	b6	55	0.277
a2/b2	b6	56	0.29
a2/b2	b6	57	0.302
a2/b2	b6	58	0.313
a2/b2	b6	59	0.325
a2/b2	b6	60	0.338
a2/b2	b6	61	0.353
a2/b2	b6	62	0.366
a2/b2	b6	63	0.378
a2/b2	b6	64	0.395
a2/b2	b6	65	0.408
a2/b2	b6	66	0.422
a2/b2	b6	67	0.437
a2/b2	b6	68	0.455
a2/b2	b6	69	0.471
a2/b2	b6	70	0.486
a2/b2	b6	71	0.504
a2/b2	b6	72	0.519
a2/b2	b6	73	0.536
a2/b2	b6	74	0.551
a2/b2	b6	75	0.565
a2/b2	b6	76	0.582
a2/b2	b6	77	0.597
a2/b2	b6	78	0.615
a2/b2	b6	79	0.628
a2/b2	b6	80	0.644
a2/b2	b6	81	0.662
a2/b2	b6	82	0.677
a2/b2	b6	83	0.693
a2/b2	b6	84	0.709
a2/b2	b6	85	0.728
a2/b2	b6	86	0.746
a2/b2	b6	87	0.763
a2/b2	b6	88	0.781
a2/b2	b6	89	0.8
a2/b2	b6	90	0.817
a2/b2	b6	91	0.835
a2/b2	b6	92	0.853
a2/b2	b6	93	0.872
a2/b2	b6	94	0.89
a2/b2	b6	95	0.91
a2/b2	b6	96	0.932
a2/b2	b6	97	0.962
a2/b2	b6	98	0.994
a2/b2	b6	99	0.994
a2/b2	none	1	0.007
a2/b2	none	2	0.015
a2/b2	none	3	0.021
a2/b2	none	4	0.029
a2/b2	none	5	0.035
a2/b2	none	6	0.042
a2/b2	none	7	0.05
a2/b2	none	8	0.056
a2/b2	none	9	0.063
a2/b2	none	10	0.069
a2/b2	none	11	0.078
a2/b2	none	12	0.086
a2/b2	none	13	0.093
a2/b2	none	14	0.101
a2/b2	none	15	0.107
a2/b2	none	16	0.114
a2/b2	none	17	0.12
a2/b2	none	18	0.127
a2/b2	none	19	0.135
a2/b2	none	20	0.144
a2/b2	none	21	0.152
a2/b2	none	22	0.16
a2/b2	none	23	0.168
a2/b2	none	24	0.177
a2/b2	none	25	0.186
a2/b2	none	26	0.196
a2/b2	none	27	0.206
a2/b2	none	28	0.217
a2/b2	none	29	0.226
a2/b2	none	30	0.236
a2/b2	none	31	0.246
a2/b2	none	32	0.256
a2/b2	none	33	0.266
a2/b2	none	34	0.276
a2/b2	none	35	0.286
a2/b2	none	36	0.296
a2/b2	none	37	0.304
a2/b2	none	38	0.313
a2/b2	none	39	0.324
a2/b2	none	40	0.334
a2/b2	none	41	0.344
a2/b2	none	42	0.353
a2/b2	none	43	0.363
a2/b2	none	44	0.371
a2/b2	none	45	0.381
a2/b2	none	46	0.391
a2/b2	none	47	0.401
a2/b2	none	48	0.412
a2/b2	none	49	0.422
a2/b2	none	50	0.429
a2/b2	none	51	0.438
a2/b2	none	52	0.45
a2/b2	none	53	0.46
a2/b2	none	54	0.469
a2/b2	none	55	0.478
a2/b2	none	56	0.489
a2/b2	none	57	0.499
a2/b2	none	58	0.509
a2/b2	none	59	0.518
a2/b2	none	60	0.526
a2/b2	none	61	0.537
a2/b2	none	62	0.548
a2/b2	none	63	0.557
a2/b2	none	64	0.567
a2/b2	none	65	0.576
a2/b2	none	66	0.587
a2/b2	none	67	0.597
a2/b2	none	68	0.606
a2/b2	none	69	0.616
a2/b2	none	70	0.625
a2/b2	none	71	0.635
a2/b2	none	72	0.645
a2/b2	none	73	0.652
a2/b2	none	74	0.661
a2/b2	none	75	0.671
a2/b2	none	76	0.679
a2/b2	none	77	0.689
a2/b2	none	78	0.699
a2/b2	none	79	0.709
a2/b2	none	80	0.718
a2/b2	none	81	0.727
a2/b2	none	82	0.736
a2/b2	none	83	0.745
a2/b2	none	84	0.756
a2/b2	none	85	0.766
a2/b2	none	86	0.776
a2/b2	none	87	0.785
a2/b2	none	88	0.793
a2/b2	none	89	0.801
a2/b2	none	90	0.81
a2/b2	none	91	0.818
a2/b2	none	92	0.826
a2/b2	none	93	0.835
a2/b2	none	94	0.843
a2/b2	none	95	0.85
a2/b2	none	96	0.856
a2/b2	none	97	0.864
a2/b2	none	98	0.874
a2/b2	none	99	0.874
a5	a1	1	0.01
a5	a1	2	0.02
a5	a1	3	0.033
a5	a1	4	0.049
a5	a1	5	0.064
a5	a1	6	0.082
a5	a1	7	0.096
a5	a1	8	0.115
a5	a1	9	0.131
a5	a1	10	0.145
a5	a1	11	0.161
a5	a1	12	0.179
a5	a1	13	0.196
a5	a1	14	0.211
a5	a1	15	0.225
a5	a1	16	0.239
a5	a1	17	0.252
a5	a1	18	0.264
a5	a1	19	0.275
a5	a1	20	0.283
a5	a1	21	0.296
a5	a1	22	0.306
a5	a1	23	0.317
a5	a1	24	0.328
a5	a1	25	0.339
a5	a1	26	0.348
a5	a1	27	0.359
a5	a1	28	0.369
a5	a1	29	0.38
a5	a1	30	0.391
a5	a1	31	0.398
a5	a1	32	0.408
a5	a1	33	0.417
a5	a1	34	0.429
a5	a1	35	0.438
a5	a1	36	0.446
a5	a1	37	0.455
a5	a1	38	0.463
a5	a1	39	0.47
a5	a1	40	0.479
a5	a1	41	0.488
a5	a1	42	0.498
a5	a1	43	0.508
a5	a1	44	0.514
a5	a1	45	0.524
a5	a1	46	0.531
a5	a1	47	0.54
a5	a1	48	0.546
a5	a1	49	0.553
a5	a1	50	0.561
a5	a1	51	0.568
a5	a1	52	0.575
a5	a1	53	0.583
a5	a1	54	0.591
a5	a1	55	0.598
a5	a1	56	0.605
a5	a1	57	0.613
a5	a1	58	0.622
a5	a1	59	0.632
a5	a1	60	0.641
a5	a1	61	0.65
a5	a1	62	0.659
a5	a1	63	0.667
a5	a1	64	0.673
a5	a1	65	0.68
a5	a1	66	0.686
a5	a1	67	0.695
a5	a1	68	0.699
a5	a1	69	0.705
a5	a1	70	0.712
a5	a1	71	0.718
a5	a1	72	0.727
a5	a1	73	0.733
a5	a1	74	0.738
a5	a1	75	0.745
a5	a1	76	0.752
a5	a1	77	0.761
a5	a1	78	0.769
a5	a1	79	0.776
a5	a1	80	0.786
a5	a1	81	0.796
a5	a1	82	0.806
a5	a1	83	0.816
a5	a1	84	0.823
a5	a1	85	0.833
a5	a1	86	0.841
a5	a1	87	0.849
a5	a1	88	0.858
a5	a1	89	0.872
a5	a1	90	0.884
a5	a1	91	0.898
a5	a1	92	0.914
a5	a1	93	0.931
a5	a1	94	0.95
a5	a1	95	0.967
a5	a1	96	0.984
a5	a1	97	0.993
a5	a1	98	1.003
a5	a1	99	1.003
a5	a2	1	0.004
a5	a2	2	0.006
a5	a2	3	0.008
a5	a2	4	0.011
a5	a2	5	0.018
a5	a2	6	0.021
a5	a2	7	0.025
a5	a2	8	0.031
a5	a2	9	0.038
a5	a2	10	0.044
a5	a2	11	0.05
a5	a2	12	0.057
a5	a2	13	0.065
a5	a2	14	0.074
a5	a2	15	0.082
a5	a2	16	0.089
a5	a2	17	0.096
a5	a2	18	0.102
a5	a2	19	0.108
a5	a2	20	0.116
a5	a2	21	0.121
a5	a2	22	0.13
a5	a2	23	0.138
a5	a2	24	0.146
a5	a2	25	0.154
a5	a2	26	0.161
a5	a2	27	0.168
a5	a2	28	0.175
a5	a2	29	0.183
a5	a2	30	0.188
a5	a2	31	0.195
a5	a2	32	0.201
a5	a2	33	0.208
a5	a2	34	0.215
a5	a2	35	0.223
a5	a2	36	0.23
a5	a2	37	0.239
a5	a2	38	0.249
a5	a2	39	0.258
a5	a2	40	0.267
a5	a2	41	0.278
a5	a2	42	0.286
a5	a2	43	0.297
a5	a2	44	0.306
a5	a2	45	0.317
a5	a2	46	0.328
a5	a2	47	0.338
a5	a2	48	0.352
a5	a2	49	0.365
a5	a2	50	0.376
a5	a2	51	0.389
a5	a2	52	0.404
a5	a2	53	0.419
a5	a2	54	0.433
a5	a2	55	0.445
a5	a2	56	0.461
a5	a2	57	0.476
a5	a2	58	0.488
a5	a2	59	0.502
a5	a2	60	0.515
a5	a2	61	0.528
a5	a2	62	0.538
a5	a2	63	0.553
a5	a2	64	0.564
a5	a2	65	0.581
a5	a2	66	0.596
a5	a2	67	0.612
a5	a2	68	0.629
a5	a2	69	0.643
a5	a2	70	0.656
a5	a2	71	0.67
a5	a2	72	0.683
a5	a2	73	0.699
a5	a2	74	0.718
a5	a2	75	0.737
a5	a2	76	0.754
a5	a2	77	0.773
a5	a2	78	0.789
a5	a2	79	0.805
a5	a2	80	0.818
a5	a2	81	0.829
a5	a2	82	0.841
a5	a2	83	0.854
a5	a2	84	0.865
a5	a2	85	0.876
a5	a2	86	0.886
a5	a2	87	0.895
a5	a2	88	0.903
a5	a2	89	0.913
a5	a2	90	0.926
a5	a2	91	0.938
a5	a2	92	0.95
a5	a2	93	0.96
a5	a2	94	0.968
a5	a2	95	0.976
a5	a2	96	0.987
a5	a2	97	0.994
a5	a2	98	0.996
a5	a2	99	0.996
a5	a3	1	0.01
a5	a3	2	0.013
a5	a3	3	0.017
a5	a3	4	0.022
a5	a3	5	0.028
a5	a3	6	0.034
a5	a3	7	0.04
a5	a3	8	0.047
a5	a3	9	0.052
a5	a3	10	0.059
a5	a3	11	0.068
a5	a3	12	0.076
a5	a3	13	0.085
a5	a3	14	0.096
a5	a3	15	0.103
a5	a3	16	0.113
a5	a3	17	0.127
a5	a3	18	0.137
a5	a3	19	0.149
a5	a3	20	0.161
a5	a3	21	0.169
a5	a3	22	0.179
a5	a3	23	0.19
a5	a3	24	0.199
a5	a3	25	0.211
a5	a3	26	0.224
a5	a3	27	0.234
a5	a3	28	0.244
a5	a3	29	0.254
a5	a3	30	0.27
a5	a3	31	0.282
a5	a3	32	0.294
a5	a3	33	0.308
a5	a3	34	0.325
a5	a3	35	0.339
a5	a3	36	0.352
a5	a3	37	0.366
a5	a3	38	0.379
a5	a3	39	0.393
a5	a3	40	0.408
a5	a3	41	0.422
a5	a3	42	0.435
a5	a3	43	0.449
a5	a3	44	0.464
a5	a3	45	0.477
a5	a3	46	0.489
a5	a3	47	0.5
a5	a3	48	0.512
a5	a3	49	0.525
a5	a3	50	0.536
a5	a3	51	0.551
a5	a3	52	0.565
a5	a3	53	0.58
a5	a3	54	0.595
a5	a3	55	0.605
a5	a3	56	0.617
a5	a3	57	0.633
a5	a3	58	0.649
a5	a3	59	0.664
a5	a3	60	0.679
a5	a3	61	0.694
a5	a3	62	0.709
a5	a3	63	0.727
a5	a3	64	0.741
a5	a3	65	0.753
a5	a3	66	0.764
a5	a3	67	0.773
a5	a3	68	0.78
a5	a3	69	0.79
a5	a3	70	0.799
a5	a3	71	0.806
a5	a3	72	0.813
a5	a3	73	0.824
a5	a3	74	0.83
a5	a3	75	0.837
a5	a3	76	0.845
a5	a3	77	0.853
a5	a3	78	0.859
a5	a3	79	0.868
a5	a3	80	0.875
a5	a3	81	0.882
a5	a3	82	0.89
a5	a3	83	0.899
a5	a3	84	0.904
a5	a3	85	0.909
a5	a3	86	0.914
a5	a3	87	0.919
a5	a3	88	0.924
a5	a3	89	0.928
a5	a3	90	0.934
a5	a3	91	0.939
a5	a3	92	0.944
a5	a3	93	0.949
a5	a3	94	0.956
a5	a3	95	0.964
a5	a3	96	0.974
a5	a3	97	0.983
a5	a3	98	0.992
a5	a3	99	0.992
a5	a4	1	0.001
a5	a4	2	0.002
a5	a4	3	0.002
a5	a4	4	0.003
a5	a4	5	0.004
a5	a4	6	0.006
a5	a4	7	0.01
a5	a4	8	0.012
a5	a4	9	0.016
a5	a4	10	0.02
a5	a4	11	0.025
a5	a4	12	0.029
a5	a4	13	0.034
a5	a4	14	0.04
a5	a4	15	0.046
a5	a4	16	0.054
a5	a4	17	0.059
a5	a4	18	0.068
a5	a4	19	0.079
a5	a4	20	0.089
a5	a4	21	0.095
a5	a4	22	0.104
a5	a4	23	0.114
a5	a4	24	0.124
a5	a4	25	0.135
a5	a4	26	0.147
a5	a4	27	0.158
a5	a4	28	0.171
a5	a4	29	0.184
a5	a4	30	0.198
a5	a4	31	0.211
a5	a4	32	0.228
a5	a4	33	0.245
a5	a4	34	0.264
a5	a4	35	0.283
a5	a4	36	0.306
a5	a4	37	0.33
a5	a4	38	0.355
a5	a4	39	0.38
a5	a4	40	0.399
a5	a4	41	0.419
a5	a4	42	0.432
a5	a4	43	0.445
a5	a4	44	0.459
a5	a4	45	0.469
a5	a4	46	0.483
a5	a4	47	0.492
a5	a4	48	0.503
a5	a4	49	0.513
a5	a4	50	0.522
a5	a4	51	0.53
a5	a4	52	0.539
a5	a4	53	0.547
a5	a4	54	0.558
a5	a4	55	0.569
a5	a4	56	0.576
a5	a4	57	0.585
a5	a4	58	0.595
a5	a4	59	0.603
a5	a4	60	0.614
a5	a4	61	0.628
a5	a4	62	0.641
a5	a4	63	0.653
a5	a4	64	0.671
a5	a4	65	0.686
a5	a4	66	0.694
a5	a4	67	0.705
a5	a4	68	0.717
a5	a4	69	0.728
a5	a4	70	0.74
a5	a4	71	0.748
a5	a4	72	0.757
a5	a4	73	0.765
a5	a4	74	0.774
a5	a4	75	0.784
a5	a4	76	0.793
a5	a4	77	0.803
a5	a4	78	0.81
a5	a4	79	0.821
a5	a4	80	0.827
a5	a4	81	0.836
a5	a4	82	0.845
a5	a4	83	0.856
a5	a4	84	0.864
a5	a4	85	0.87
a5	a4	86	0.877
a5	a4	87	0.885
a5	a4	88	0.896
a5	a4	89	0.903
a5	a4	90	0.908
a5	a4	91	0.918
a5	a4	92	0.925
a5	a4	93	0.936
a5	a4	94	0.947
a5	a4	95	0.959
a5	a4	96	0.973
a5	a4	97	0.985
a5	a4	98	1.0
a5	a4	99	1.0
a5	a5	1	0.094
a5	a5	2	0.136
a5	a5	3	0.175
a5	a5	4	0.21
a5	a5	5	0.241
a5	a5	6	0.271
a5	a5	7	0.3
a5	a5	8	0.327
a5	a5	9	0.352
a5	a5	10	0.374
a5	a5	11	0.392
a5	a5	12	0.41
a5	a5	13	0.427
a5	a5	14	0.44
a5	a5	15	0.454
a5	a5	16	0.469
a5	a5	17	0.484
a5	a5	18	0.494
a5	a5	19	0.507
a5	a5	20	0.517
a5	a5	21	0.529
a5	a5	22	0.54
a5	a5	23	0.551
a5	a5	24	0.564
a5	a5	25	0.576
a5	a5	26	0.588
a5	a5	27	0.602
a5	a5	28	0.614
a5	a5	29	0.628
a5	a5	30	0.64
a5	a5	31	0.653
a5	a5	32	0.664
a5	a5	33	0.671
a5	a5	34	0.68
a5	a5	35	0.69
a5	a5	36	0.701
a5	a5	37	0.709
a5	a5	38	0.718
a5	a5	39	0.724
a5	a5	40	0.733
a5	a5	41	0.738
a5	a5	42	0.744
a5	a5	43	0.75
a5	a5	44	0.756
a5	a5	45	0.764
a5	a5	46	0.768
a5	a5	47	0.774
a5	a5	48	0.78
a5	a5	49	0.786
a5	a5	50	0.791
a5	a5	51	0.798
a5	a5	52	0.804
a5	a5	53	0.81
a5	a5	54	0.817
a5	a5	55	0.823
a5	a5	56	0.829
a5	a5	57	0.835
a5	a5	58	0.84
a5	a5	59	0.846
a5	a5	60	0.851
a5	a5	61	0.855
a5	a5	62	0.86
a5	a5	63	0.864
a5	a5	64	0.869
a5	a5	65	0.873
a5	a5	66	0.877
a5	a5	67	0.881
a5	a5	68	0.887
a5	a5	69	0.892
a5	a5	70	0.897
a5	a5	71	0.902
a5	a5	72	0.905
a5	a5	73	0.909
a5	a5	74	0.913
a5	a5	75	0.917
a5	a5	76	0.921
a5	a5	77	0.924
a5	a5	78	0.93
a5	a5	79	0.933
a5	a5	80	0.939
a5	a5	81	0.942
a5	a5	82	0.946
a5	a5	83	0.95
a5	a5	84	0.955
a5	a5	85	0.959
a5	a5	86	0.964
a5	a5	87	0.969
a5	a5	88	0.974
a5	a5	89	0.979
a5	a5	90	0.983
a5	a5	91	0.987
a5	a5	92	0.991
a5	a5	93	0.994
a5	a5	94	0.997
a5	a5	95	1.001
a5	a5	96	1.002
a5	a5	97	1.005
a5	a5	98	1.008
a5	a5	99	1.008
a5	b1	1	0.003
a5	b1	2	0.01
a5	b1	3	0.018
a5	b1	4	0.026
a5	b1	5	0.039
a5	b1	6	0.049
a5	b1	7	0.059
a5	b1	8	0.067
a5	b1	9	0.075
a5	b1	10	0.083
a5	b1	11	0.09
a5	b1	12	0.098
a5	b1	13	0.106
a5	b1	14	0.114
a5	b1	15	0.121
a5	b1	16	0.13
a5	b1	17	0.137
a5	b1	18	0.145
a5	b1	19	0.156
a5	b1	20	0.164
a5	b1	21	0.173
a5	b1	22	0.181
a5	b1	23	0.189
a5	b1	24	0.196
a5	b1	25	0.204
a5	b1	26	0.21
a5	b1	27	0.217
a5	b1	28	0.225
a5	b1	29	0.233
a5	b1	30	0.243
a5	b1	31	0.25
a5	b1	32	0.257
a5	b1	33	0.265
a5	b1	34	0.271
a5	b1	35	0.281
a5	b1	36	0.29
a5	b1	37	0.296
a5	b1	38	0.307
a5	b1	39	0.317
a5	b1	40	0.327
a5	b1	41	0.338
a5	b1	42	0.349
a5	b1	43	0.361
a5	b1	44	0.371
a5	b1	45	0.383
a5	b1	46	0.394
a5	b1	47	0.407
a5	b1	48	0.419
a5	b1	49	0.428
a5	b1	50	0.441
a5	b1	51	0.454
a5	b1	52	0.467
a5	b1	53	0.476
a5	b1	54	0.486
a5	b1	55	0.496
a5	b1	56	0.508
a5	b1	57	0.518
a5	b1	58	0.528
a5	b1	59	0.538
a5	b1	60	0.548
a5	b1	61	0.557
a5	b1	62	0.569
a5	b1	63	0.579
a5	b1	64	0.59
a5	b1	65	0.602
a5	b1	66	0.614
a5	b1	67	0.624
a5	b1	68	0.638
a5	b1	69	0.65
a5	b1	70	0.664
a5	b1	71	0.679
a5	b1	72	0.691
a5	b1	73	0.704
a5	b1	74	0.72
a5	b1	75	0.733
a5	b1	76	0.746
a5	b1	77	0.76
a5	b1	78	0.774
a5	b1	79	0.786
a5	b1	80	0.798
a5	b1	81	0.812
a5	b1	82	0.825
a5	b1	83	0.837
a5	b1	84	0.852
a5	b1	85	0.867
a5	b1	86	0.88
a5	b1	87	0.895
a5	b1	88	0.909
a5	b1	89	0.921
a5	b1	90	0.934
a5	b1	91	0.946
a5	b1	92	0.956
a5	b1	93	0.966
a5	b1	94	0.974
a5	b1	95	0.98
a5	b1	96	0.986
a5	b1	97	0.988
a5	b1	98	0.99
a5	b1	99	0.99
a5	b2	1	0.058
a5	b2	2	0.074
a5	b2	3	0.083
a5	b2	4	0.092
a5	b2	5	0.103
a5	b2	6	0.113
a5	b2	7	0.122
a5	b2	8	0.134
a5	b2	9	0.146
a5	b2	10	0.16
a5	b2	11	0.174
a5	b2	12	0.188
a5	b2	13	0.202
a5	b2	14	0.216
a5	b2	15	0.232
a5	b2	16	0.241
a5	b2	17	0.252
a5	b2	18	0.264
a5	b2	19	0.274
a5	b2	20	0.284
a5	b2	21	0.293
a5	b2	22	0.306
a5	b2	23	0.315
a5	b2	24	0.324
a5	b2	25	0.334
a5	b2	26	0.34
a5	b2	27	0.345
a5	b2	28	0.349
a5	b2	29	0.355
a5	b2	30	0.361
a5	b2	31	0.367
a5	b2	32	0.372
a5	b2	33	0.377
a5	b2	34	0.381
a5	b2	35	0.384
a5	b2	36	0.388
a5	b2	37	0.392
a5	b2	38	0.398
a5	b2	39	0.403
a5	b2	40	0.409
a5	b2	41	0.413
a5	b2	42	0.419
a5	b2	43	0.424
a5	b2	44	0.427
a5	b2	45	0.431
a5	b2	46	0.434
a5	b2	47	0.44
a5	b2	48	0.446
a5	b2	49	0.452
a5	b2	50	0.458
a5	b2	51	0.463
a5	b2	52	0.468
a5	b2	53	0.472
a5	b2	54	0.477
a5	b2	55	0.481
a5	b2	56	0.488
a5	b2	57	0.496
a5	b2	58	0.501
a5	b2	59	0.506
a5	b2	60	0.51
a5	b2	61	0.515
a5	b2	62	0.522
a5	b2	63	0.528
a5	b2	64	0.532
a5	b2	65	0.539
a5	b2	66	0.546
a5	b2	67	0.553
a5	b2	68	0.559
a5	b2	69	0.565
a5	b2	70	0.573
a5	b2	71	0.579
a5	b2	72	0.587
a5	b2	73	0.595
a5	b2	74	0.601
a5	b2	75	0.609
a5	b2	76	0.616
a5	b2	77	0.624
a5	b2	78	0.634
a5	b2	79	0.646
a5	b2	80	0.661
a5	b2	81	0.673
a5	b2	82	0.686
a5	b2	83	0.7
a5	b2	84	0.714
a5	b2	85	0.729
a5	b2	86	0.741
a5	b2	87	0.751
a5	b2	88	0.763
a5	b2	89	0.782
a5	b2	90	0.797
a5	b2	91	0.817
a5	b2	92	0.832
a5	b2	93	0.852
a5	b2	94	0.876
a5	b2	95	0.905
a5	b2	96	0.935
a5	b2	97	0.962
a5	b2	98	1.001
a5	b2	99	1.001
a5	b3	1	0.037
a5	b3	2	0.054
a5	b3	3	0.066
a5	b3	4	0.078
a5	b3	5	0.089
a5	b3	6	0.1
a5	b3	7	0.111
a5	b3	8	0.121
a5	b3	9	0.133
a5	b3	10	0.147
a5	b3	11	0.157
a5	b3	12	0.168
a5	b3	13	0.18
a5	b3	14	0.191
a5	b3	15	0.205
a5	b3	16	0.216
a5	b3	17	0.227
a5	b3	18	0.238
a5	b3	19	0.249
a5	b3	20	0.261
a5	b3	21	0.271
a5	b3	22	0.278
a5	b3	23	0.288
a5	b3	24	0.298
a5	b3	25	0.307
a5	b3	26	0.315
a5	b3	27	0.324
a5	b3	28	0.331
a5	b3	29	0.337
a5	b3	30	0.343
a5	b3	31	0.351
a5	b3	32	0.355
a5	b3	33	0.362
a5	b3	34	0.368
a5	b3	35	0.375
a5	b3	36	0.379
a5	b3	37	0.383
a5	b3	38	0.388
a5	b3	39	0.395
a5	b3	40	0.4
a5	b3	41	0.405
a5	b3	42	0.41
a5	b3	43	0.417
a5	b3	44	0.422
a5	b3	45	0.428
a5	b3	46	0.434
a5	b3	47	0.437
a5	b3	48	0.443
a5	b3	49	0.449
a5	b3	50	0.454
a5	b3	51	0.459
a5	b3	52	0.467
a5	b3	53	0.474
a5	b3	54	0.48
a5	b3	55	0.487
a5	b3	56	0.492
a5	b3	57	0.5
a5	b3	58	0.506
a5	b3	59	0.512
a5	b3	60	0.518
a5	b3	61	0.525
a5	b3	62	0.533
a5	b3	63	0.539
a5	b3	64	0.546
a5	b3	65	0.55
a5	b3	66	0.557
a5	b3	67	0.566
a5	b3	68	0.575
a5	b3	69	0.587
a5	b3	70	0.596
a5	b3	71	0.607
a5	b3	72	0.616
a5	b3	73	0.624
a5	b3	74	0.635
a5	b3	75	0.647
a5	b3	76	0.659
a5	b3	77	0.671
a5	b3	78	0.682
a5	b3	79	0.691
a5	b3	80	0.701
a5	b3	81	0.714
a5	b3	82	0.725
a5	b3	83	0.738
a5	b3	84	0.754
a5	b3	85	0.771
a5	b3	86	0.79
a5	b3	87	0.805
a5	b3	88	0.824
a5	b3	89	0.837
a5	b3	90	0.853
a5	b3	91	0.867
a5	b3	92	0.887
a5	b3	93	0.905
a5	b3	94	0.92
a5	b3	95	0.933
a5	b3	96	0.948
a5	b3	97	0.975
a5	b3	98	1.005
a5	b3	99	1.005
a5	b4	1	0.014
a5	b4	2	0.025
a5	b4	3	0.038
a5	b4	4	0.049
a5	b4	5	0.053
a5	b4	6	0.061
a5	b4	7	0.069
a5	b4	8	0.074
a5	b4	9	0.08
a5	b4	10	0.086
a5	b4	11	0.093
a5	b4	12	0.099
a5	b4	13	0.105
a5	b4	14	0.111
a5	b4	15	0.116
a5	b4	16	0.123
a5	b4	17	0.131
a5	b4	18	0.138
a5	b4	19	0.143
a5	b4	20	0.151
a5	b4	21	0.156
a5	b4	22	0.163
a5	b4	23	0.17
a5	b4	24	0.178
a5	b4	25	0.185
a5	b4	26	0.194
a5	b4	27	0.201
a5	b4	28	0.209
a5	b4	29	0.218
a5	b4	30	0.224
a5	b4	31	0.232
a5	b4	32	0.241
a5	b4	33	0.25
a5	b4	34	0.26
a5	b4	35	0.269
a5	b4	36	0.278
a5	b4	37	0.287
a5	b4	38	0.297
a5	b4	39	0.309
a5	b4	40	0.319
a5	b4	41	0.331
a5	b4	42	0.342
a5	b4	43	0.355
a5	b4	44	0.365
a5	b4	45	0.377
a5	b4	46	0.39
a5	b4	47	0.401
a5	b4	48	0.413
a5	b4	49	0.426
a5	b4	50	0.441
a5	b4	51	0.453
a5	b4	52	0.465
a5	b4	53	0.479
a5	b4	54	0.493
a5	b4	55	0.508
a5	b4	56	0.522
a5	b4	57	0.534
a5	b4	58	0.548
a5	b4	59	0.559
a5	b4	60	0.574
a5	b4	61	0.589
a5	b4	62	0.602
a5	b4	63	0.616
a5	b4	64	0.63
a5	b4	65	0.645
a5	b4	66	0.659
a5	b4	67	0.674
a5	b4	68	0.689
a5	b4	69	0.705
a5	b4	70	0.718
a5	b4	71	0.734
a5	b4	72	0.75
a5	b4	73	0.763
a5	b4	74	0.777
a5	b4	75	0.791
a5	b4	76	0.803
a5	b4	77	0.814
a5	b4	78	0.826
a5	b4	79	0.837
a5	b4	80	0.846
a5	b4	81	0.857
a5	b4	82	0.868
a5	b4	83	0.878
a5	b4	84	0.888
a5	b4	85	0.896
a5	b4	86	0.904
a5	b4	87	0.912
a5	b4	88	0.92
a5	b4	89	0.928
a5	b4	90	0.936
a5	b4	91	0.944
a5	b4	92	0.952
a5	b4	93	0.96
a5	b4	94	0.966
a5	b4	95	0.973
a5	b4	96	0.979
a5	b4	97	0.984
a5	b4	98	0.988
a5	b4	99	0.988
a5	b5	1	0.002
a5	b5	2	0.003
a5	b5	3	0.006
a5	b5	4	0.009
a5	b5	5	0.013
a5	b5	6	0.018
a5	b5	7	0.022
a5	b5	8	0.026
a5	b5	9	0.033
a5	b5	10	0.037
a5	b5	11	0.042
a5	b5	12	0.047
a5	b5	13	0.053
a5	b5	14	0.059
a5	b5	15	0.067
a5	b5	16	0.071
a5	b5	17	0.076
a5	b5	18	0.084
a5	b5	19	0.093
a5	b5	20	0.102
a5	b5	21	0.112
a5	b5	22	0.122
a5	b5	23	0.132
a5	b5	24	0.142
a5	b5	25	0.15
a5	b5	26	0.16
a5	b5	27	0.17
a5	b5	28	0.184
a5	b5	29	0.196
a5	b5	30	0.206
a5	b5	31	0.217
